REGNE;PHYLUM;CLASSE;ORDRE;FAMILLE;SOUS_FAMILLE;TRIBU;CD_NOM;CD_TAXSUP;CD_SUP;CD_REF;RANG;LB_NOM;LB_AUTEUR;NOM_COMPLET;NOM_COMPLET_HTML;NOM_VALIDE;NOM_VERN;NOM_VERN_ENG;HABITAT;FR;GF;MAR;GUA;SM;SB;SPM;MAY;EPA;REU;SA;TA;NC;WF;PF;CLI;GROUP1_INPN;GROUP2_INPN;URL
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;239590;208092;884014;239590;ES;Chelostoma grande;(Nylander, 1852);Chelostoma grande (Nylander, 1852);<i>Chelostoma grande</i> (Nylander, 1852);Chelostoma grande (Nylander, 1852);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239590
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;1000561;0;0;239590;ES;Chelostoma grandis;(Nylander, 1852);Chelostoma grandis (Nylander, 1852);<i>Chelostoma grandis</i> (Nylander, 1852);Chelostoma grande (Nylander, 1852);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239590
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;997100;0;0;239590;ES;Heriades grandis;Nylander, 1852;Heriades grandis Nylander, 1852;<i>Heriades grandis</i> Nylander, 1852;Chelostoma grande (Nylander, 1852);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239590
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;808462;208092;884014;808462;ES;Chelostoma mocsaryi;Schletterer, 1889;Chelostoma mocsaryi Schletterer, 1889;<i>Chelostoma mocsaryi</i> Schletterer, 1889;Chelostoma mocsaryi Schletterer, 1889;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/808462
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;239716;0;0;808462;ES;Heriades mocsaryi;(Schletterer, 1889);Heriades mocsaryi (Schletterer, 1889);<i>Heriades mocsaryi</i> (Schletterer, 1889);Chelostoma mocsaryi Schletterer, 1889;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/808462
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;808460;208092;884016;808460;ES;Chelostoma nasutum;Pérez, 1895;Chelostoma nasutum Pérez, 1895;<i>Chelostoma nasutum</i> Pérez, 1895;Chelostoma nasutum Pérez, 1895;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/808460
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;808461;0;0;808460;ES;Eriades truncatus;Friese, 1897;Eriades truncatus Friese, 1897;<i>Eriades truncatus</i> Friese, 1897;Chelostoma nasutum Pérez, 1895;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/808460
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;1000668;0;0;808460;ES;Heriades nasuta;(Pérez, 1895);Heriades nasuta (Pérez, 1895);<i>Heriades nasuta</i> (Pérez, 1895);Chelostoma nasutum Pérez, 1895;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/808460
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;239585;0;0;239594;ES;Chelostoma confusum;(Benoist, 1934);Chelostoma confusum (Benoist, 1934);<i>Chelostoma confusum</i> (Benoist, 1934);Chelostoma rapunculi (Lepeletier, 1841);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239594
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;239593;0;0;239594;ES;Chelostoma proximum;Schletterer, 1889;Chelostoma proximum Schletterer, 1889;<i>Chelostoma proximum</i> Schletterer, 1889;Chelostoma rapunculi (Lepeletier, 1841);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239594
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;239594;208092;884016;239594;ES;Chelostoma rapunculi;(Lepeletier, 1841);Chelostoma rapunculi (Lepeletier, 1841);<i>Chelostoma rapunculi</i> (Lepeletier, 1841);Chelostoma rapunculi (Lepeletier, 1841);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239594
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;996013;0;0;239594;ES;Heriades rapunculi;Lepeletier, 1841;Heriades rapunculi Lepeletier, 1841;<i>Heriades rapunculi</i> Lepeletier, 1841;Chelostoma rapunculi (Lepeletier, 1841);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239594
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;53184;0;0;239594;ES;Osmia raponculi;(Lepeletier, 1841);Osmia raponculi (Lepeletier, 1841);<i>Osmia raponculi</i> (Lepeletier, 1841);Chelostoma rapunculi (Lepeletier, 1841);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239594
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;815169;193206;884049;815169;ES;Heriades crenulata;Nylander, 1856;Heriades crenulata Nylander, 1856;<i>Heriades crenulata</i> Nylander, 1856;Heriades crenulata Nylander, 1856;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/815169
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;239715;0;0;815169;ES;Heriades crenulatus;Nylander, 1856;Heriades crenulatus Nylander, 1856;<i>Heriades crenulatus</i> Nylander, 1856;Heriades crenulata Nylander, 1856;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/815169
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;239717;193206;884049;239717;ES;Heriades rubicola;Pérez, 1890;Heriades rubicola Pérez, 1890;<i>Heriades rubicola</i> Pérez, 1890;Heriades rubicola Pérez, 1890;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239717
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;850270;0;0;239718;ES;Apis truncorum;Linnaeus, 1758;Apis truncorum Linnaeus, 1758;<i>Apis truncorum</i> Linnaeus, 1758;Heriades truncorum (Linnaeus, 1758);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239718
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;239718;193206;884049;239718;ES;Heriades truncorum;(Linnaeus, 1758);Heriades truncorum (Linnaeus, 1758);<i>Heriades truncorum</i> (Linnaeus, 1758);Heriades truncorum (Linnaeus, 1758);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239718
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;997201;0;0;239718;ES;Osmia punctatissima;Lepeletier, 1841;Osmia punctatissima Lepeletier, 1841;<i>Osmia punctatissima</i> Lepeletier, 1841;Heriades truncorum (Linnaeus, 1758);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239718
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;53188;0;0;239718;ES;Osmia truncorum;(Linnaeus, 1758);Osmia truncorum (Linnaeus, 1758);<i>Osmia truncorum</i> (Linnaeus, 1758);Heriades truncorum (Linnaeus, 1758);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239718
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;239719;208103;814841;239719;ES;Hoplitis acuticornis;(Dufour & Perris, 1840);Hoplitis acuticornis (Dufour & Perris, 1840);<i>Hoplitis acuticornis</i> (Dufour & Perris, 1840);Hoplitis acuticornis (Dufour & Perris, 1840);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239719
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;997210;0;0;239719;ES;Osmia acuticornis;Dufour & Perris, 1840;Osmia acuticornis Dufour & Perris, 1840;<i>Osmia acuticornis</i> Dufour & Perris, 1840;Hoplitis acuticornis (Dufour & Perris, 1840);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239719
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;997224;239719;239719;997224;SSES;Hoplitis acuticornis acuticornis;(Dufour & Perris, 1840);Hoplitis acuticornis acuticornis (Dufour & Perris, 1840);<i>Hoplitis acuticornis acuticornis</i> (Dufour & Perris, 1840);Hoplitis acuticornis acuticornis (Dufour & Perris, 1840);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/997224
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;997225;0;0;239720;ES;Apis adunca;Panzer, 1798;Apis adunca Panzer, 1798;<i>Apis adunca</i> Panzer, 1798;Hoplitis adunca (Panzer, 1798);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239720
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;239720;208103;814839;239720;ES;Hoplitis adunca;(Panzer, 1798);Hoplitis adunca (Panzer, 1798);<i>Hoplitis adunca</i> (Panzer, 1798);Hoplitis adunca (Panzer, 1798);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239720
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;780128;0;0;239720;ES;Osmia adunca;(Panzer, 1798);Osmia adunca (Panzer, 1798);<i>Osmia adunca</i> (Panzer, 1798);Hoplitis adunca (Panzer, 1798);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239720
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;997226;0;0;239720;ES;Osmia spinolae;Lepeletier, 1841;Osmia spinolae Lepeletier, 1841;<i>Osmia spinolae</i> Lepeletier, 1841;Hoplitis adunca (Panzer, 1798);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239720
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;239722;208103;814839;239722;ES;Hoplitis annulata;(Latreille, 1811);Hoplitis annulata (Latreille, 1811);<i>Hoplitis annulata</i> (Latreille, 1811);Hoplitis annulata (Latreille, 1811);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239722
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;239730;0;0;239722;ES;Hoplitis crenulata;(Morawitz, 1871);Hoplitis crenulata (Morawitz, 1871);<i>Hoplitis crenulata</i> (Morawitz, 1871);Hoplitis annulata (Latreille, 1811);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239722
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;997227;0;0;239722;ES;Osmia annulata;Latreille, 1811;Osmia annulata Latreille, 1811;<i>Osmia annulata</i> Latreille, 1811;Hoplitis annulata (Latreille, 1811);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239722
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;1000711;0;0;239722;ES;Osmia crenulata;Morawitz, 1871;Osmia crenulata Morawitz, 1871;<i>Osmia crenulata</i> Morawitz, 1871;Hoplitis annulata (Latreille, 1811);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239722
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;985900;239722;239722;985900;SSES;Hoplitis annulata annulata;(Latreille, 1811);Hoplitis annulata annulata (Latreille, 1811);<i>Hoplitis annulata annulata</i> (Latreille, 1811);Hoplitis annulata annulata (Latreille, 1811);;;3;P;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/985900
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;985897;239722;239722;985897;SSES;Hoplitis annulata corsaria;(Warncke, 1991);Hoplitis annulata corsaria (Warncke, 1991);<i>Hoplitis annulata corsaria</i> (Warncke, 1991);Hoplitis annulata corsaria (Warncke, 1991);;;3;E;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/985897
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;997228;0;0;985897;SSES;Osmia annulata corsaria;Warncke, 1991;Osmia annulata corsaria Warncke, 1991;<i>Osmia annulata corsaria</i> Warncke, 1991;Hoplitis annulata corsaria (Warncke, 1991);;;3;E;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/985897
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;239723;208103;814839;239723;ES;Hoplitis anthocopoides;(Schenck, 1853);Hoplitis anthocopoides (Schenck, 1853);<i>Hoplitis anthocopoides</i> (Schenck, 1853);Hoplitis anthocopoides (Schenck, 1853);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239723
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;997638;0;0;239723;ES;Osmia anthocopoides;Schenck, 1853;Osmia anthocopoides Schenck, 1853;<i>Osmia anthocopoides</i> Schenck, 1853;Hoplitis anthocopoides (Schenck, 1853);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239723
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;997229;239723;239723;997229;SSES;Hoplitis anthocopoides anthocopoides;(Schenck, 1853);Hoplitis anthocopoides anthocopoides (Schenck, 1853);<i>Hoplitis anthocopoides anthocopoides</i> (Schenck, 1853);Hoplitis anthocopoides anthocopoides (Schenck, 1853);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/997229
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;997088;0;0;997229;ES;Osmia hybrida;Pérez, 1880;Osmia hybrida Pérez, 1880;<i>Osmia hybrida</i> Pérez, 1880;Hoplitis anthocopoides anthocopoides (Schenck, 1853);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/997229
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;816773;0;0;318001;ES;Anthocopa antigae;(Pérez, 1895);Anthocopa antigae (Pérez, 1895);<i>Anthocopa antigae</i> (Pérez, 1895);Hoplitis antigae (Pérez, 1895);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/318001
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;318001;208103;884054;318001;ES;Hoplitis antigae;(Pérez, 1895);Hoplitis antigae (Pérez, 1895);<i>Hoplitis antigae</i> (Pérez, 1895);Hoplitis antigae (Pérez, 1895);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/318001
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;1000672;0;0;318001;ES;Osmia antigae;Perez, 1895;Osmia antigae Perez, 1895;<i>Osmia antigae</i> Perez, 1895;Hoplitis antigae (Pérez, 1895);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/318001
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;997230;318001;318001;997230;SSES;Hoplitis antigae laevior;(Benoist, 1926);Hoplitis antigae laevior (Benoist, 1926);<i>Hoplitis antigae laevior</i> (Benoist, 1926);Hoplitis antigae laevior (Benoist, 1926);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/997230
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;997231;0;0;997230;SSES;Osmia antigae laevior;Benoist, 1926;Osmia antigae laevior Benoist, 1926;<i>Osmia antigae laevior</i> Benoist, 1926;Hoplitis antigae laevior (Benoist, 1926);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/997230
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;239724;208103;814839;239724;ES;Hoplitis benoisti;(Alfken, 1935);Hoplitis benoisti (Alfken, 1935);<i>Hoplitis benoisti</i> (Alfken, 1935);Hoplitis benoisti (Alfken, 1935);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239724
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;997232;0;0;239724;ES;Osmia benoisti;Alfken, 1935;Osmia benoisti Alfken, 1935;<i>Osmia benoisti</i> Alfken, 1935;Hoplitis benoisti (Alfken, 1935);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239724
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;407168;0;0;239724;ES;Osmia grinincensis;Benoist, 1969;Osmia grinincensis Benoist, 1969;<i>Osmia grinincensis</i> Benoist, 1969;Hoplitis benoisti (Alfken, 1935);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239724
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;997087;0;0;239724;ES;Osmia morawitzi;Pérez, 1880 non Gerstäcker, 1869;Osmia morawitzi Pérez, 1880 non Gerstäcker, 1869;<i>Osmia morawitzi</i> Pérez, 1880 non Gerstäcker, 1869;Hoplitis benoisti (Alfken, 1935);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239724
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;239725;208103;814839;239725;ES;Hoplitis bihamata;(Costa, 1885);Hoplitis bihamata (Costa, 1885);<i>Hoplitis bihamata</i> (Costa, 1885);Hoplitis bihamata (Costa, 1885);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239725
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;997233;0;0;239725;ES;Osmia bihamata;Costa, 1885;Osmia bihamata Costa, 1885;<i>Osmia bihamata</i> Costa, 1885;Hoplitis bihamata (Costa, 1885);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239725
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;240053;0;0;239725;ES;Osmia corsica;Ferton, 1901;Osmia corsica Ferton, 1901;<i>Osmia corsica</i> Ferton, 1901;Hoplitis bihamata (Costa, 1885);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239725
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;816774;0;0;239726;ES;Anthocopa bisulca;(Gerstaecker, 1869);Anthocopa bisulca (Gerstaecker, 1869);<i>Anthocopa bisulca</i> (Gerstaecker, 1869);Hoplitis bisulca (Gerstäcker, 1869);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239726
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;239726;208103;884054;239726;ES;Hoplitis bisulca;(Gerstäcker, 1869);Hoplitis bisulca (Gerstäcker, 1869);<i>Hoplitis bisulca</i> (Gerstäcker, 1869);Hoplitis bisulca (Gerstäcker, 1869);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239726
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;997234;0;0;239726;ES;Osmia bisulca;Gerstäcker, 1869;Osmia bisulca Gerstäcker, 1869;<i>Osmia bisulca</i> Gerstäcker, 1869;Hoplitis bisulca (Gerstäcker, 1869);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239726
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;240063;0;0;239726;ES;Osmia lanosa;Pérez, 1880;Osmia lanosa Pérez, 1880;<i>Osmia lanosa</i> Pérez, 1880;Hoplitis bisulca (Gerstäcker, 1869);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239726
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;239727;208103;814841;239727;ES;Hoplitis brachypogon;(Pérez, 1880);Hoplitis brachypogon (Pérez, 1880);<i>Hoplitis brachypogon</i> (Pérez, 1880);Hoplitis brachypogon (Pérez, 1880);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239727
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;815609;0;0;239727;ES;Osmia brachypogon;Pérez, 1880;Osmia brachypogon Pérez, 1880;<i>Osmia brachypogon</i> Pérez, 1880;Hoplitis brachypogon (Pérez, 1880);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239727
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;407169;0;0;239727;ES;Osmia seyrigi;Benoist, 1934;Osmia seyrigi Benoist, 1934;<i>Osmia seyrigi</i> Benoist, 1934;Hoplitis brachypogon (Pérez, 1880);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239727
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;1000676;239727;239727;1000676;SSES;Hoplitis brachypogon brachypogon;(Pérez, 1880);Hoplitis brachypogon brachypogon (Pérez, 1880);<i>Hoplitis brachypogon brachypogon</i> (Pérez, 1880);Hoplitis brachypogon brachypogon (Pérez, 1880);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/1000676
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;239728;208103;814841;239728;ES;Hoplitis ciliaris;(Pérez, 1902);Hoplitis ciliaris (Pérez, 1902);<i>Hoplitis ciliaris</i> (Pérez, 1902);Hoplitis ciliaris (Pérez, 1902);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239728
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;997235;0;0;239728;ES;Osmia ciliaris;Pérez, 1902;Osmia ciliaris Pérez, 1902;<i>Osmia ciliaris</i> Pérez, 1902;Hoplitis ciliaris (Pérez, 1902);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239728
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;239729;208103;814841;239729;ES;Hoplitis claviventris;(Thomson, 1872);Hoplitis claviventris (Thomson, 1872);<i>Hoplitis claviventris</i> (Thomson, 1872);Hoplitis claviventris (Thomson, 1872);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239729
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;997240;0;0;239729;ES;Osmia claviventris;Thomson, 1872;Osmia claviventris Thomson, 1872;<i>Osmia claviventris</i> Thomson, 1872;Hoplitis claviventris (Thomson, 1872);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239729
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;997241;239729;239729;997241;SSES;Hoplitis claviventris claviventris;(Thomson, 1872);Hoplitis claviventris claviventris (Thomson, 1872);<i>Hoplitis claviventris claviventris</i> (Thomson, 1872);Hoplitis claviventris claviventris (Thomson, 1872);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/997241
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;1000671;0;0;997241;ES;Osmia leucomelaena;auct. non Kirby, 1802;Osmia leucomelaena auct. non Kirby, 1802;<i>Osmia leucomelaena</i> auct. non Kirby, 1802;Hoplitis claviventris claviventris (Thomson, 1872);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/997241
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;816775;0;0;239732;ES;Anthocopa cristatula;Van der Zanden, 1990;Anthocopa cristatula Van der Zanden, 1990;<i>Anthocopa cristatula</i> Van der Zanden, 1990;Hoplitis cristatula (Van der Zanden, 1990);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239732
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;239731;0;0;239732;ES;Hoplitis cristata;(Fonscolombe, 1846);Hoplitis cristata (Fonscolombe, 1846);<i>Hoplitis cristata</i> (Fonscolombe, 1846);Hoplitis cristatula (Van der Zanden, 1990);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239732
